,month,day,Date,Class,Lat,Lon,Max wind,Min pres,SST,UWND,VWND,rhum,airtemp,key,year,distance,direction,gridID
5780,11,29,1200, TS,28.4,60.1,60,992,23.09,3.179992676,-7.290008545,76.55999756,296.9599915,               OLGA2001,2001,105.0944518,272.7981576,2752
5781,11,29,1800, TS,27.3,61.8,55,994,24.619999,-1.040008545,-14.47999573,72.44000244,296.5200195,               OLGA2001,2001,128.6906751,311.146102,2631
5782,11,30,0, TS,26.2,63.2,45,998,24.789999,-0.740005493,6.669998169,73.30999756,297.3800049,               OLGA2001,2001,115.0530161,31.11858565,2509
5783,11,30,600, TS,25.3,64.7,35,1001,25.24,-1.600006104,-2.949996948,74,297.6499939,               OLGA2001,2001,112.1623877,96.69553687,2388
5784,11,30,1200, TD,24.5,66.2,30,1003,25.93,-1.600006104,-2.949996948,74,297.6499939,               OLGA2001,2001,109.0510395,53.78445957,2266
5785,11,30,1800, TD,23.7,67.1,30,1004,25.21,1.690002441,-8.070007324,67.36999512,298.1600037,               OLGA2001,2001,79.22957429,12.09795336,2144
5786,7,14,1800, TD,34.3,76.8,30,1009,25.779999,-1.990005493,6.919998169,91,296.9400024,             ARTHUR2002,2002,0,0,3507
5787,7,15,0, TD,35,75.1,30,1008,26.24,1.349990845,-2.300003052,79,299.2999878,             ARTHUR2002,2002,108.0526037,112.7108506,3505
5788,7,15,600, TS,35.5,73.3,35,1006,27.06,6.099990845,3.679992676,85.75,299.8099976,             ARTHUR2002,2002,107.276825,47.60528693,3626
5789,7,15,1200, TS,36.1,71,45,1004,24.939999,13.44999695,8.849990845,77,299.6499939,             ARTHUR2002,2002,135.3887382,4.150156218,3624
5790,7,15,1800, TS,36.8,68.2,45,1002,24.439999,5.690002441,5.009994507,78.75,297.5299988,             ARTHUR2002,2002,162.9508744,192.4779831,3744
5791,7,16,0, TS,37.9,65.1,50,1000,25.75,14.52999878,1.910003662,73.94000244,298.1600037,             ARTHUR2002,2002,186.4479573,356.2541976,3864
5792,7,16,600, TS,38.6,61.7,50,998,24.67,12.13999939,13.41000366,74.75,298.6699829,             ARTHUR2002,2002,190.7060824,142.9600522,3984
5793,7,16,1200, TS,40.5,57.9,50,998,22.939999,15.8999939,7.699996948,82.25,296.4500122,             ARTHUR2002,2002,241.2498151,221.3674324,4226
5794,7,16,1800, TS,42.5,54.5,50,997,17.699999,1.029998779,12.24000549,82.36999512,293.4799805,             ARTHUR2002,2002,223.6895076,3.38177581,4468
5795,8,4,1800, TD,29,88.5,25,1012,29.48,-11.25999451,-0.63999939,70.25,301.1099854,             BERTHA2002,2002,0,0,2780
5796,8,5,0, TS,29.3,89.2,35,1008,29.429998,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,47.05144331,285.5674943,2904
5797,8,5,100, TS,29.4,89.2,35,1007,29.47,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,6.909342174,0,2904
5798,8,5,200, TS,29.4,89.3,35,1008,29.47,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,6.019514144,348.2195854,2904
5799,8,5,600, TS,29.6,89.7,35,1008,0,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,27.74104629,346.0153534,2905
5800,8,5,1200, TD,30.5,90.1,25,1010,0,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,66.6267675,101.7936392,3028
5801,8,5,1800, TD,30.9,90.6,20,1011,0,-2.350006104,-0.100006104,86,298.6499939,             BERTHA2002,2002,40.57346878,81.62865201,3028
5802,8,6,0, TD,30.9,91,15,1012,0,3.649993896,5.5,81.5,300,             BERTHA2002,2002,23.71464347,39.86304718,3029
5803,8,6,600, TD,30.8,91.4,15,1013,0,6.669998169,-4.589996338,81.55999756,300.1799927,             BERTHA2002,2002,24.71255142,22.41304569,3029
5804,8,6,1200, TD,30.6,91.5,15,1013,0,6.669998169,-4.589996338,81.55999756,300.1799927,             BERTHA2002,2002,15.04166225,4.187867031,3029
5805,8,6,1800, TD,30.3,91.6,15,1012,0,6.669998169,-4.589996338,81.55999756,300.1799927,             BERTHA2002,2002,21.56684969,2.515979677,3029
5806,8,7,0, TD,30,91.7,20,1010,0,-3.210006714,-2.88999939,90.25,298.8900146,             BERTHA2002,2002,21.5718978,0.97509663,2907
5807,8,7,600, TD,29.7,92.2,20,1011,0,-3.210006714,-2.88999939,90.25,298.8900146,             BERTHA2002,2002,36.43423969,348.5239477,2907
5808,8,7,1200, TD,29.4,92.7,25,1011,30.21,-3.210006714,-2.88999939,90.25,298.8900146,             BERTHA2002,2002,36.50798043,207.3826237,2908
5809,8,7,1800, TD,29,93.2,25,1010,29.73,-3.210006714,-2.88999939,90.25,298.8900146,             BERTHA2002,2002,40.90519938,201.7221593,2785
5810,8,8,0, TD,28.6,93.8,25,1010,29.429998,0.990005493,-2.380004883,76.30999756,301.289978,             BERTHA2002,2002,45.64592449,220.4731706,2786
5811,8,8,600, TD,28.2,94.4,25,1010,29.63,0.990005493,-2.380004883,76.30999756,301.289978,             BERTHA2002,2002,45.75626397,289.3924407,2786
5812,8,8,1200, TD,27.7,95.3,20,1011,29.17,0.990005493,-2.380004883,76.30999756,301.289978,             BERTHA2002,2002,64.89077236,317.6917307,2664
5813,8,8,1800, TD,26.9,96.1,20,1011,29.529999,0.990005493,-2.380004883,76.30999756,301.289978,             BERTHA2002,2002,73.94460103,224.6533065,2542
5814,8,9,0, TD,27,96.6,20,1011,29.3,-2.729995728,-2.070007324,81.86999512,300.789978,             BERTHA2002,2002,31.56058604,195.9036046,2542
5815,8,9,600, TD,27.2,97.1,20,1011,29.33,-2.729995728,-2.070007324,81.86999512,300.789978,             BERTHA2002,2002,33.71582627,197.5187505,2666
5816,8,9,800, TD,27.3,97.4,20,1011,0,-2.729995728,-2.070007324,81.86999512,300.789978,             BERTHA2002,2002,19.68029626,191.2704126,2666
5817,8,9,1200, TD,27.5,97.7,20,1012,0,-2.729995728,-2.070007324,81.86999512,300.789978,             BERTHA2002,2002,23.01332611,193.581023,2667
5818,8,5,1800, TD,32,77.2,30,1008,27.99,3.220001221,3.399993896,76.55999756,300.4199829,          CRISTOBAL2002,2002,0,0,3138
5819,8,6,0, TD,31.5,77.1,30,1004,27.539999,-6.919998169,-6.839996338,74,300.5800171,          CRISTOBAL2002,2002,35.04275652,185.7154067,3138
5820,8,6,600, TD,31.1,77,30,1004,27.48,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL2002,2002,28.26089335,185.7908706,3015
5821,8,6,1200, TD,30.7,76.6,30,1004,27.76,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL2002,2002,36.41708012,198.3679342,3014
5822,8,6,1800, TS,30.4,76.4,35,1002,27.93,7.979995728,-3.36000061,77.55999756,300.7799988,          CRISTOBAL2002,2002,23.9012813,186.6853771,3014
5823,8,7,0, TS,30.1,76.2,40,999,28,2.800003052,8.149993896,73,300.7000122,          CRISTOBAL2002,2002,23.91953247,183.3703176,2891
5824,8,7,600, TS,29.7,76.2,40,999,28.039999,2.800003052,8.149993896,73,300.7000122,          CRISTOBAL2002,2002,27.6373687,180,2891
5825,8,7,1200, TS,29.4,76,40,999,27.98,2.800003052,8.149993896,73,300.7000122,          CRISTOBAL2002,2002,23.96164266,170.3879774,2891
5826,8,7,1800, TS,29.7,75.7,40,1000,27.859999,2.800003052,8.149993896,73,300.7000122,          CRISTOBAL2002,2002,27.47356481,177.2923637,2891
5827,8,8,0, TS,29.7,75.3,45,1000,27.779999,-0.550003052,-4.100006104,76,300.1499939,          CRISTOBAL2002,2002,24.00667746,176.7694564,2890
5828,8,8,600, TS,29.7,74.9,45,1000,27.949999,-0.550003052,-4.100006104,76,300.1499939,          CRISTOBAL2002,2002,24.00667746,176.5451305,2890
5829,8,8,1200, TS,29.9,74,45,1003,27.47,-0.550003052,-4.100006104,76,300.1499939,          CRISTOBAL2002,2002,55.70229849,197.3061388,2889
5830,8,8,1800, TS,31,72,45,1008,26.789999,10.13000488,15.52000427,68.80999756,301.4799805,          CRISTOBAL2002,2002,141.3025048,300.3707621,3010
5831,8,31,0, TS,11.5,39.1,45,1000,27.25,-9.040008545,1.050003052,80.80999756,299.6400146,              DOLLY2002,2002,0,0,640
5832,8,31,600, TS,12.1,40.9,40,1002,26.71,-9.040008545,1.050003052,80.80999756,299.6400146,              DOLLY2002,2002,128.6040901,63.33451491,642
5833,8,31,1200, TS,12.8,42.9,35,1005,26.699999,-7.850006104,-1.699996948,75.69000244,300.0899963,              DOLLY2002,2002,143.3420535,105.7116575,767
5834,8,31,1800, TS,13.2,44.9,35,1005,27.019999,-9.339996338,-4.380004883,74.94000244,300.2299805,              DOLLY2002,2002,137.4516457,49.4881882,769
5835,9,1,0, TS,13.6,46.8,35,1005,27.279999,-5.63999939,2.869995117,78.44000244,300.0100098,              DOLLY2002,2002,130.6593755,147.5599816,894
5836,9,1,600, TS,14.1,48.4,35,1005,27.01,-11.49000549,5.119995117,82.75,299.1199951,              DOLLY2002,2002,112.7573471,172.7330818,895
5837,9,1,1200, TS,14.8,49.9,35,1005,27.349998,-7.300003052,1.25,81.5,299.7000122,              DOLLY2002,2002,111.4067658,319.5767229,1020
5838,9,1,1800, TS,15.6,51.2,40,1002,27.46,-7.300003052,1.25,81.5,299.7000122,              DOLLY2002,2002,102.8027501,286.1789425,1144
5839,9,2,0, TS,16.4,52,40,1001,27.57,-3.080001831,1.179992676,83.55999756,299.6900024,              DOLLY2002,2002,76.67074707,318.9051959,1268
5840,9,2,600, TS,17.1,52.5,40,1001,27.699999,-3.080001831,1.179992676,83.55999756,299.6900024,              DOLLY2002,2002,58.59643522,353.3317279,1268
5841,9,2,1200, TS,17.9,52.9,45,1000,27.529999,-3.080001831,1.179992676,83.55999756,299.6900024,              DOLLY2002,2002,61.23755234,26.70845374,1392
5842,9,2,1800, TS,18.5,53.3,45,1002,27.48,-3.080001831,1.179992676,83.55999756,299.6900024,              DOLLY2002,2002,49.0704234,55.8649805,1515
5843,9,3,0, TS,19.3,53.7,40,1002,28.109999,-1.490005493,11.16000366,80.69000244,299.4599915,              DOLLY2002,2002,61.14706128,116.8391226,1639
5844,9,3,600, TS,19.6,53.7,45,1000,27.9,-1.490005493,11.16000366,80.69000244,299.4599915,              DOLLY2002,2002,20.72802652,180,1639
5845,9,3,1200, TS,21,52.9,45,1000,27.66,-1.490005493,11.16000366,80.69000244,299.4599915,              DOLLY2002,2002,109.7460695,144.2632021,1761
5846,9,3,1800, TS,22.2,52.4,45,1001,27.73,-11.36999512,5.990005493,74.69000244,299.9500122,              DOLLY2002,2002,88.91626181,29.27945364,2006
5847,9,4,0, TS,23.1,52.4,45,1001,27.619999,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY2002,2002,62.18407957,0,2006
5848,9,4,600, TS,23.5,52.4,35,1005,27.49,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY2002,2002,27.6373687,0,2129
5849,9,4,1200, TD,23.5,52.5,25,1009,27.49,0.86000061,4.199996948,78.94000244,299.7200012,              DOLLY2002,2002,6.336281721,359.4662416,2129
5850,9,4,1800, LO,24,52.5,20,1009,27.16,-11.02000427,0.470001221,67.30999756,299.7999878,              DOLLY2002,2002,34.54671087,0,2129
5851,9,1,1800, TD,29.2,78.8,30,1013,27.91,-4.800003052,0.550003052,76.5,301.3999939,            EDOUARD2002,2002,0,0,2894
5852,9,2,0, TD,29.7,79.1,30,1011,28.23,-1.850006104,0.300003052,77,300.9500122,            EDOUARD2002,2002,38.97770005,356.8016951,2894
5853,9,2,600, TS,30.1,79.7,35,1007,28.289999,-1.850006104,0.300003052,77,300.9500122,            EDOUARD2002,2002,45.33606802,13.85776921,2895
5854,9,2,1200, TS,30.4,79.6,35,1007,27.83,-1.850006104,0.300003052,77,300.9500122,            EDOUARD2002,2002,21.57021854,356.5511985,3017
5855,9,2,1800, TS,30.5,79,35,1005,28.05,-1.850006104,0.300003052,77,300.9500122,            EDOUARD2002,2002,36.39981545,339.783575,3017
5856,9,3,0, TS,30.5,78.6,35,1003,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD2002,2002,23.81315033,343.9686679,3016
5857,9,3,600, TS,30.4,78.5,35,1003,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD2002,2002,9.122339497,356.367268,3016
5858,9,3,1200, TS,30.4,78.4,55,1002,27.34,1.339996338,9.899993896,74.11999512,301.2299805,            EDOUARD2002,2002,5.959401877,356.0854464,3016
5859,9,3,1800, TS,30,79,45,1004,27.47,0.949996948,-5.75,76.5,301.75,            EDOUARD2002,2002,45.24995194,5.283711071,2894
5860,9,4,0, TS,29.9,79.1,40,1005,27.39,-2.300003052,-6.300003052,81.5,301.25,            EDOUARD2002,2002,9.142171863,0.358559522,2894
5861,9,4,600, TS,29.9,79.5,35,1002,27.789999,-2.300003052,-6.300003052,81.5,301.25,            EDOUARD2002,2002,23.95873298,1.992450038,2894
5862,9,4,1200, TS,29.9,79.8,35,1006,28.019999,-2.300003052,-6.300003052,81.5,301.25,            EDOUARD2002,2002,17.9690537,2.613440866,2895
5863,9,4,1800, TS,29.7,80.5,35,1009,27.47,-2.300003052,-6.300003052,81.5,301.25,            EDOUARD2002,2002,44.18611539,191.0301445,2895
5864,9,5,0, TS,29.4,81,35,1008,27.91,-4.449996948,6.800003052,78.5,301.1499939,            EDOUARD2002,2002,36.50798043,192.3984362,2896
5865,9,5,45, TS,29.4,81.1,35,1009,27.91,-4.449996948,6.800003052,78.5,301.1499939,            EDOUARD2002,2002,6.019514144,182.4873586,2896
5866,9,5,600, TD,29.2,81.6,25,1011,0,-8.630004883,-5.350006104,88.30999756,298.5999756,            EDOUARD2002,2002,33.145083,198.9566676,2896
5867,9,5,1200, TD,28.9,82.4,20,1011,0,-8.630004883,-5.350006104,88.30999756,298.5999756,            EDOUARD2002,2002,52.57897,263.2275727,2774
5868,9,5,1800, TD,28.6,83.4,20,1011,29.189999,4.86000061,-1.460006714,80.05999756,300.8399963,            EDOUARD2002,2002,64.02399233,304.7679282,2775
5869,9,6,0, TD,28.4,83.9,20,1009,29.019999,1.020004272,-2.100006104,79.86999512,300.4899902,            EDOUARD2002,2002,33.35711554,328.2925749,2776
5870,9,6,600, TD,28.3,84.7,20,1010,29.31,1.020004272,-2.100006104,79.86999512,300.4899902,            EDOUARD2002,2002,49.13340295,278.7926176,2777
5871,9,6,1200, TD,28.5,86,20,1008,29.08,1.020004272,-2.100006104,79.86999512,300.4899902,            EDOUARD2002,2002,80.21016436,260.6335781,2778
5872,9,5,1800, TD,28,93.8,30,1009,28.82,-0.460006714,0.630004883,80.30999756,300.9199829,                FAY2002,2002,0,0,2663
5873,9,6,0, TS,27.8,93.9,35,1006,28.82,-1.710006714,-5.259994507,82.05999756,300.9299927,                FAY2002,2002,15.1076842,325.1891444,2663
5874,9,6,600, TS,27.6,94.1,45,1005,28.99,-1.710006714,-5.259994507,82.05999756,300.9299927,                FAY2002,2002,18.45671533,342.9131622,2663
5875,9,6,1200, TS,27.7,94.5,50,1001,28.92,-1.710006714,-5.259994507,82.05999756,300.9299927,                FAY2002,2002,25.43747247,335.5500227,2663
5876,9,6,1800, TS,27.8,94.7,50,999,28.96,-1.710006714,-5.259994507,82.05999756,300.9299927,                FAY2002,2002,14.04621909,347.417512,2664
5877,9,7,0, TS,27.9,95,50,998,28.779999,4.029998779,3.270004272,77,301.5700073,                FAY2002,2002,19.58632216,342.5407321,2664
5878,9,7,600, TS,28.1,95.6,50,999,29.09,4.029998779,3.270004272,77,301.5700073,                FAY2002,2002,39.12503885,326.213684,2664
5879,9,7,900, TS,28.5,96.3,50,999,28.67,5.349990845,-9.020004272,82.19000244,298.1099854,                FAY2002,2002,50.76668653,320.5974042,2788
5880,9,7,1200, TD,29.1,96.9,30,1002,0,-15.27000427,-7.830001831,76.69000244,298.2099915,                FAY2002,2002,55.12093824,337.2223991,2789
5881,9,7,1800, TD,28.9,98.5,25,1002,0,-15.27000427,-7.830001831,76.69000244,298.2099915,                FAY2002,2002,97.67041122,289.1455089,2790
5882,9,8,0, TD,28.9,98.9,20,1003,0,-10.25,-8.300003052,87.5,295.75,                FAY2002,2002,24.19552444,203.9683746,2791
5883,9,8,600, LO,28.7,99.3,15,1007,0,7.119995117,-7.009994507,76.36999512,298.6699829,                FAY2002,2002,27.88377926,200.9051169,2791
5884,9,8,1200, LO,29,99.5,10,1007,0,-10.25,-8.300003052,87.5,295.75,                FAY2002,2002,24.00306921,188.7107659,2791
5885,9,8,1800, LO,28.9,99.1,10,1008,0,-10.25,-8.300003052,87.5,295.75,                FAY2002,2002,25.1514965,158.9678396,2791
5886,9,9,0, LO,28.5,99.2,10,1008,0,5.349990845,-3.570007324,77.5,299.2999878,                FAY2002,2002,28.2940552,185.5843123,2791
5887,9,9,600, LO,28.3,99.2,10,1008,0,5.349990845,-3.570007324,77.5,299.2999878,                FAY2002,2002,13.81868435,180,2791
5888,9,9,1200, LO,28.1,99.4,10,1009,0,5.349990845,-3.570007324,77.5,299.2999878,                FAY2002,2002,18.41929614,193.7515913,2668
5889,9,9,1800, LO,27.8,99.6,10,1009,0,5.349990845,-3.570007324,77.5,299.2999878,                FAY2002,2002,24.05529341,202.4988587,2668
5890,9,10,0, LO,27.4,99.5,10,1008,0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY2002,2002,28.30752593,157.3186776,2668
5891,9,10,600, LO,27,99.3,10,1008,0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY2002,2002,30.24699957,49.9160184,2545
5892,9,10,1200, LO,26.8,99.8,10,1008,0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY2002,2002,33.76577158,356.1416029,2546
5893,9,10,1800, LO,26.6,100.4,10,1008,0,-4.13999939,-3.080001831,93.55999756,297.7200012,                FAY2002,2002,39.52961613,3.348973182,2546
5894,9,11,0, LO,26.5,101,10,1007,0,-10.58000183,-7.580001831,84.05999756,298.9199829,                FAY2002,2002,37.72241317,8.137718667,2547
5895,9,8,1200, SD,29,71,30,1009,28.359999,-10.6499939,2.449996948,73.5,300.3499756,             GUSTAV2002,2002,0,0,2763
5896,9,8,1800, SS,30.2,71.1,35,1007,28.8,-10.6499939,2.449996948,73.5,300.3499756,             GUSTAV2002,2002,83.12945598,29.68634296,3009
5897,9,9,0, SS,30.5,72.3,40,1004,27.83,9.349990845,3.490005493,72.5,301.0800171,             GUSTAV2002,2002,74.49092464,35.29294867,3010
5898,9,9,600, SS,31.2,72.6,40,1003,27.57,9.349990845,3.490005493,72.5,301.0800171,             GUSTAV2002,2002,51.53518126,29.22791181,3133
5899,9,9,1200, SS,31.6,73.6,40,1002,27.32,-10.33000183,-0.279998779,77,300.289978,             GUSTAV2002,2002,65.12903223,60.07219746,3134
5900,9,9,1800, SS,31.9,74.5,40,1002,27.34,-8.649993896,-12.41000366,74.25,300.4100037,             GUSTAV2002,2002,56.79562919,43.90658326,3135
5901,9,10,0, SS,32.1,75.5,45,996,27.31,6.910003662,6.149993896,80.61999512,300.6900024,             GUSTAV2002,2002,60.20169989,48.05109339,3136
5902,9,10,600, SS,33,75.5,50,990,27.13,6.910003662,6.149993896,80.61999512,300.6900024,             GUSTAV2002,2002,62.18407957,0,3259
5903,9,10,1200, TS,33.7,75.4,50,987,27.279999,6.910003662,6.149993896,80.61999512,300.6900024,             GUSTAV2002,2002,48.708536,4.929470812,3382
5904,9,10,1800, TS,35,75.4,55,985,25.8,-16.30000305,3.800003052,76.5,300.7000122,             GUSTAV2002,2002,89.82144827,180,3505
5905,9,11,0, TS,35.5,74.7,55,983,25.949999,12.30000305,-8.199996948,73.5,300,             GUSTAV2002,2002,52.47353786,157.3782607,3628
5906,9,11,600, TS,36.8,73,60,977,26.31,1.649993896,-6.88999939,81.69000244,299.039978,             GUSTAV2002,2002,130.62256,310.2272555,3749
5907,9,11,1200, HU,38,70.8,70,971,25.59,5.809997559,11.47999573,83.36999512,299.6199951,             GUSTAV2002,2002,146.4723813,304.1935436,3870
5908,9,11,1800, HU,40.3,66.8,85,964,24.39,3.399993896,10.50999451,87.86999512,297.7700195,             GUSTAV2002,2002,266.7657403,275.592865,4235
5909,9,12,0, HU,43.1,62.8,80,962,17.42,15.28999329,8.25,79.75,292.9899902,             GUSTAV2002,2002,282.7929714,148.5113547,4477
5910,9,12,0, TD,26.3,86.6,30,1001,29.179998,-10.46000671,-9.63999939,67.36999512,301.0599976,              HANNA2002,2002,0,0,2532
5911,9,12,600, TS,26.7,86.4,35,1001,29.5,-10.46000671,-9.63999939,67.36999512,301.0599976,              HANNA2002,2002,30.27806397,355.8426649,2532
5912,9,12,1200, TS,27,86.7,35,1001,29.359999,-10.46000671,-9.63999939,67.36999512,301.0599976,              HANNA2002,2002,27.77867232,284.4086695,2533
5913,9,12,1800, TS,27.1,87.5,35,1001,28.269999,-10.46000671,-9.63999939,67.36999512,301.0599976,              HANNA2002,2002,49.71065077,338.5242944,2533
5914,9,13,0, TS,26.7,88,35,1001,28.83,-2.770004272,7.929992676,76.25,301.5,              HANNA2002,2002,41.38828721,0.097245268,2534
5915,9,13,600, TS,26.9,88.8,40,1002,27.84,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA2002,2002,51.23599597,349.544601,2535
5916,9,13,1200, TS,27.4,89.3,45,1002,27.039999,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA2002,2002,46.24307367,337.0512393,2658
5917,9,13,1800, TS,27.7,89.3,45,1003,26.97,-5.259994507,-9.440002441,71.5,302.2799988,              HANNA2002,2002,20.72802652,0,2658
5918,9,14,0, TS,28,89.2,50,1001,27.63,8.039993286,-0.380004883,76.55999756,301.6199951,              HANNA2002,2002,21.60952376,5.524445106,2658
5919,9,14,600, TS,28.7,89.1,50,1003,27.38,8.039993286,-0.380004883,76.55999756,301.6199951,              HANNA2002,2002,48.74612804,7.993315976,2781
5920,9,14,800, TS,29.1,89.1,50,1003,27.199999,-3.949996948,-3.699996948,90,298.5999756,              HANNA2002,2002,27.6373687,0,2781
5921,9,14,1200, TS,30,88.8,50,1003,27.3,-3.949996948,-3.699996948,90,298.5999756,              HANNA2002,2002,64.74560803,183.3786773,2904
5922,9,14,1500, TS,30.4,88.4,50,1002,0,-3.690002441,17.58999634,82.44000244,299.6199951,              HANNA2002,2002,36.52907509,191.8788284,3026
5923,9,14,1800, TD,30.8,88,30,1005,0,-3.690002441,17.58999634,82.44000244,299.6199951,              HANNA2002,2002,36.46530491,207.7571745,3026
5924,9,15,0, TD,31.5,87,20,1009,0,2.229995728,-2.710006714,99.75,295.2099915,              HANNA2002,2002,76.3911117,300.3166556,3148
5925,9,15,600, TD,32,86,20,1011,0,4.979995728,13.75,97.75,294.8999939,              HANNA2002,2002,68.1572185,286.2533458,3147
5926,9,15,1200, TD,33,85,20,1014,0,4.979995728,13.75,97.75,294.8999939,              HANNA2002,2002,90.38475649,179.3505363,3269
5927,9,15,1800, WV,12.3,68.5,25,1009,27.439999,-9.210006714,-0.36000061,78.25,300.5899963,            ISIDORE2002,2002,0,0,792
5928,9,16,0, WV,14.2,70.5,20,1009,28.609999,-12.55000305,7.300003052,74.5,301,            ISIDORE2002,2002,187.9473591,340.2150077,917
5929,9,16,600, WV,15,71.9,20,1008,28.49,-7.930007935,4.809997559,73.05999756,301.8399963,            ISIDORE2002,2002,108.7079533,232.9924202,1042
5930,9,16,1200, WV,15.5,73.2,20,1008,28.939999,-7.930007935,4.809997559,73.05999756,301.8399963,            ISIDORE2002,2002,93.29044265,250.5414306,1166
5931,9,16,1800, WV,15.7,74.5,20,1008,29.14,-7.449996948,-1.850006104,77.5,301.5999756,            ISIDORE2002,2002,87.60915022,258.0300712,1167
5932,9,17,0, WV,15.8,75.3,25,1008,28.88,-3.949996948,5.149993896,77.5,302.3999939,            ISIDORE2002,2002,53.64622376,257.4131121,1168
5933,9,17,600, WV,15.8,76.1,25,1008,28.539999,-3.949996948,5.149993896,77.5,302.3999939,            ISIDORE2002,2002,53.18631488,297.8668548,1169
5934,9,17,1200, TD,15.9,76.8,30,1008,27.93,-1.309997559,-3.690002441,77.30999756,301.8599854,            ISIDORE2002,2002,47.03674726,318.2283623,1170
5935,9,17,1800, TD,16.3,77.4,30,1006,28.15,-9.630004883,-2.309997559,76.44000244,301.3099976,            ISIDORE2002,2002,48.47940561,331.2876437,1293
5936,9,18,0, TD,16.7,77.7,30,1006,28.72,-6.680007935,8.330001831,78.05999756,300.8699951,            ISIDORE2002,2002,34.0413785,350.3227319,1294
5937,9,18,600, TS,17.1,78.1,35,1006,29.09,-6.680007935,8.330001831,78.05999756,300.8699951,            ISIDORE2002,2002,38.25042952,355.8751661,1294
5938,9,18,1200, TS,17.7,78.5,40,1004,29.189999,-6.680007935,8.330001831,78.05999756,300.8699951,            ISIDORE2002,2002,49.13364148,10.06741857,1417
5939,9,18,1800, TS,18.7,78.6,45,1001,28.89,-6.680007935,8.330001831,78.05999756,300.8699951,            ISIDORE2002,2002,69.4044768,25.39932614,1540
5940,9,19,0, TS,19.3,79.3,50,998,29.34,-10.1000061,5.550003052,80,300.8499756,            ISIDORE2002,2002,61.72392799,74.67448527,1664
5941,9,19,600, TS,19.7,80.4,50,990,29.75,-10.1000061,5.550003052,80,300.8499756,            ISIDORE2002,2002,76.78898839,49.54822676,1665
5942,9,19,1200, TS,19.9,80.9,60,990,29.72,-10.1000061,5.550003052,80,300.8499756,            ISIDORE2002,2002,35.31976259,14.47639797,1666
5943,9,19,1800, HU,20.4,81.7,65,983,28.869999,-4.190002441,-7.770004272,75.11999512,301.8499756,            ISIDORE2002,2002,62.33925987,0.836928738,1790
5944,9,20,0, HU,20.7,82.3,75,979,28.96,11.72999573,10.11000061,80.61999512,301.6499939,            ISIDORE2002,2002,44.00551461,350.3351923,1790
5945,9,20,600, HU,21.1,83,90,967,29.33,11.72999573,10.11000061,80.61999512,301.6499939,            ISIDORE2002,2002,52.96534456,328.4558723,1791
5946,9,20,1200, HU,21.5,83.5,85,966,29.55,-22.08999634,12.09999084,81.80999756,299.8599854,            ISIDORE2002,2002,42.4241864,326.3266458,1914
5947,9,20,1800, HU,21.8,84,75,965,29.599998,-11.80999756,-4.699996948,78.80999756,302.3499756,            ISIDORE2002,2002,38.21876137,316.8730714,1915
5948,9,20,2100, HU,22,84.1,75,964,0,-11.80999756,-4.699996948,78.80999756,302.3499756,            ISIDORE2002,2002,15.23330356,351.4618273,1915
5949,9,21,0, HU,22.1,84.3,75,964,29.42,-10.63999939,4.149993896,79.19000244,302.0499878,            ISIDORE2002,2002,14.5527392,341.2183686,1915
5950,9,21,600, HU,22.3,85.1,85,964,28.39,-10.63999939,4.149993896,79.19000244,302.0499878,            ISIDORE2002,2002,53.00997306,279.2143694,2039
5951,9,21,1200, HU,22,85.8,100,955,28.68,-10.63999939,4.149993896,79.19000244,302.0499878,            ISIDORE2002,2002,49.35914018,225.6863621,1917
5952,9,21,1800, HU,21.9,86.1,110,946,28.76,-10.63999939,4.149993896,79.19000244,302.0499878,            ISIDORE2002,2002,20.42931904,197.4371086,1917
5953,9,22,0, HU,22.1,86.5,110,947,29.039999,-16.61000061,-1.880004883,35.02999878,303.3699951,            ISIDORE2002,2002,29.11342129,202.7764638,1917
5954,9,22,600, HU,22,87.4,110,936,28.81,-16.61000061,-1.880004883,35.02999878,303.3699951,            ISIDORE2002,2002,58.04829747,246.5317192,1918
5955,9,22,1200, HU,21.9,88.2,110,934,26.98,-16.61000061,-1.880004883,35.02999878,303.3699951,            ISIDORE2002,2002,51.73131572,289.3117076,1919
5956,9,22,1800, HU,21.6,88.9,110,935,26.8,-7.580001831,-21.79000854,37.63000488,302.789978,            ISIDORE2002,2002,49.47371596,323.1740378,1920
